"characteristicType","startDate","endDate","numSites","numResults"
"Inorganics, Major, Non-metals","1849-01-01","1849-12-31",0,0
"Inorganics, Major, Non-metals","1850-01-01","1850-12-31",0,0
"Inorganics, Major, Non-metals","1851-01-01","1851-12-31",0,0
"Inorganics, Major, Non-metals","1852-01-01","1852-12-31",0,0
"Inorganics, Major, Non-metals","1853-01-01","1853-12-31",0,0
"Inorganics, Major, Non-metals","1854-01-01","1854-12-31",0,0
"Inorganics, Major, Non-metals","1855-01-01","1855-12-31",0,0
"Inorganics, Major, Non-metals","1856-01-01","1856-12-31",0,0
"Inorganics, Major, Non-metals","1857-01-01","1857-12-31",0,0
"Inorganics, Major, Non-metals","1858-01-01","1858-12-31",0,0
"Inorganics, Major, Non-metals","1859-01-01","1859-12-31",0,0
"Inorganics, Major, Non-metals","1860-01-01","1860-12-31",0,0
"Inorganics, Major, Non-metals","1861-01-01","1861-12-31",0,0
"Inorganics, Major, Non-metals","1862-01-01","1862-12-31",0,0
"Inorganics, Major, Non-metals","1863-01-01","1863-12-31",0,0
"Inorganics, Major, Non-metals","1864-01-01","1864-12-31",0,0
"Inorganics, Major, Non-metals","1865-01-01","1865-12-31",0,0
"Inorganics, Major, Non-metals","1866-01-01","1866-12-31",0,0
"Inorganics, Major, Non-metals","1867-01-01","1867-12-31",0,0
"Inorganics, Major, Non-metals","1868-01-01","1868-12-31",0,0
"Inorganics, Major, Non-metals","1869-01-01","1869-12-31",0,0
"Inorganics, Major, Non-metals","1870-01-01","1870-12-31",0,0
"Inorganics, Major, Non-metals","1871-01-01","1871-12-31",0,0
"Inorganics, Major, Non-metals","1872-01-01","1872-12-31",0,0
"Inorganics, Major, Non-metals","1873-01-01","1873-12-31",0,0
"Inorganics, Major, Non-metals","1874-01-01","1874-12-31",0,0
"Inorganics, Major, Non-metals","1875-01-01","1875-12-31",2,5
"Inorganics, Major, Non-metals","1876-01-01","1876-12-31",0,0
"Inorganics, Major, Non-metals","1877-01-01","1877-12-31",0,0
"Inorganics, Major, Non-metals","1878-01-01","1878-12-31",0,0
"Inorganics, Major, Non-metals","1879-01-01","1879-12-31",0,0
"Inorganics, Major, Non-metals","1880-01-01","1880-12-31",0,0
"Inorganics, Major, Non-metals","1881-01-01","1881-12-31",0,0
"Inorganics, Major, Non-metals","1882-01-01","1882-12-31",0,0
"Inorganics, Major, Non-metals","1883-01-01","1883-12-31",1,6
"Inorganics, Major, Non-metals","1884-01-01","1884-12-31",2,12
"Inorganics, Major, Non-metals","1885-01-01","1885-12-31",0,0
"Inorganics, Major, Non-metals","1886-01-01","1886-12-31",0,0
"Inorganics, Major, Non-metals","1887-01-01","1887-12-31",0,0
"Inorganics, Major, Non-metals","1888-01-01","1888-12-31",0,0
"Inorganics, Major, Non-metals","1889-01-01","1889-12-31",1,12
"Inorganics, Major, Non-metals","1890-01-01","1890-12-31",1,6
"Inorganics, Major, Non-metals","1891-01-01","1891-12-31",3,11
"Inorganics, Major, Non-metals","1892-01-01","1892-12-31",1,4
"Inorganics, Major, Non-metals","1893-01-01","1893-12-31",1,1
"Inorganics, Major, Non-metals","1894-01-01","1894-12-31",1,1
"Inorganics, Major, Non-metals","1895-01-01","1895-12-31",1,3
"Inorganics, Major, Non-metals","1896-01-01","1896-12-31",0,0
"Inorganics, Major, Non-metals","1897-01-01","1897-12-31",1,6
"Inorganics, Major, Non-metals","1898-01-01","1898-12-31",1,9
"Inorganics, Major, Non-metals","1899-01-01","1899-12-31",5,22
"Inorganics, Major, Non-metals","1900-01-01","1900-12-31",9,40
"Inorganics, Major, Non-metals","1901-01-01","1901-12-31",79,320
"Inorganics, Major, Non-metals","1902-01-01","1902-12-31",3,7
"Inorganics, Major, Non-metals","1903-01-01","1903-12-31",7,15
"Inorganics, Major, Non-metals","1904-01-01","1904-12-31",5,23
"Inorganics, Major, Non-metals","1905-01-01","1905-12-31",9,231
"Inorganics, Major, Non-metals","1906-01-01","1906-12-31",32,672
"Inorganics, Major, Non-metals","1907-01-01","1907-12-31",20,1192
"Inorganics, Major, Non-metals","1908-01-01","1908-12-31",23,95
"Inorganics, Major, Non-metals","1909-01-01","1909-12-31",8,35
"Inorganics, Major, Non-metals","1910-01-01","1910-12-31",113,514
"Inorganics, Major, Non-metals","1911-01-01","1911-12-31",27,125
"Inorganics, Major, Non-metals","1912-01-01","1912-12-31",16,156
"Inorganics, Major, Non-metals","1913-01-01","1913-12-31",42,281
"Inorganics, Major, Non-metals","1914-01-01","1914-12-31",61,476
"Inorganics, Major, Non-metals","1915-01-01","1915-12-31",69,756
"Inorganics, Major, Non-metals","1916-01-01","1916-12-31",47,418
"Inorganics, Major, Non-metals","1917-01-01","1917-12-31",56,285
"Inorganics, Major, Non-metals","1918-01-01","1918-12-31",58,306
"Inorganics, Major, Non-metals","1919-01-01","1919-12-31",84,421
"Inorganics, Major, Non-metals","1920-01-01","1920-12-31",48,246
"Inorganics, Major, Non-metals","1921-01-01","1921-12-31",117,683
"Inorganics, Major, Non-metals","1922-01-01","1922-12-31",54,240
"Inorganics, Major, Non-metals","1923-01-01","1923-12-31",158,810
"Inorganics, Major, Non-metals","1924-01-01","1924-12-31",100,664
"Inorganics, Major, Non-metals","1925-01-01","1925-12-31",195,1256
"Inorganics, Major, Non-metals","1926-01-01","1926-12-31",269,1699
"Inorganics, Major, Non-metals","1927-01-01","1927-12-31",125,1138
"Inorganics, Major, Non-metals","1928-01-01","1928-12-31",194,1643
"Inorganics, Major, Non-metals","1929-01-01","1929-12-31",248,3199
"Inorganics, Major, Non-metals","1930-01-01","1930-12-31",327,4490
"Inorganics, Major, Non-metals","1931-01-01","1931-12-31",250,3070
"Inorganics, Major, Non-metals","1932-01-01","1932-12-31",267,2674
"Inorganics, Major, Non-metals","1933-01-01","1933-12-31",362,3267
"Inorganics, Major, Non-metals","1934-01-01","1934-12-31",754,6198
"Inorganics, Major, Non-metals","1935-01-01","1935-12-31",697,6636
"Inorganics, Major, Non-metals","1936-01-01","1936-12-31",808,6080
"Inorganics, Major, Non-metals","1937-01-01","1937-12-31",767,6435
"Inorganics, Major, Non-metals","1938-01-01","1938-12-31",898,6962
"Inorganics, Major, Non-metals","1939-01-01","1939-12-31",1387,9847
"Inorganics, Major, Non-metals","1940-01-01","1940-12-31",1665,14032
"Inorganics, Major, Non-metals","1941-01-01","1941-12-31",3116,21948
"Inorganics, Major, Non-metals","1942-01-01","1942-12-31",1888,12008
"Inorganics, Major, Non-metals","1943-01-01","1943-12-31",1528,10629
"Inorganics, Major, Non-metals","1944-01-01","1944-12-31",1725,13677
"Inorganics, Major, Non-metals","1945-01-01","1945-12-31",1623,16379
"Inorganics, Major, Non-metals","1946-01-01","1946-12-31",2428,25663
"Inorganics, Major, Non-metals","1947-01-01","1947-12-31",2233,26423
"Inorganics, Major, Non-metals","1948-01-01","1948-12-31",2173,31756
"Inorganics, Major, Non-metals","1949-01-01","1949-12-31",3169,43017
"Inorganics, Major, Non-metals","1950-01-01","1950-12-31",3108,52240
"Inorganics, Major, Non-metals","1951-01-01","1951-12-31",4166,70371
"Inorganics, Major, Non-metals","1952-01-01","1952-12-31",3836,70337
"Inorganics, Major, Non-metals","1953-01-01","1953-12-31",4407,74150
"Inorganics, Major, Non-metals","1954-01-01","1954-12-31",4845,76220
"Inorganics, Major, Non-metals","1955-01-01","1955-12-31",4922,83914
"Inorganics, Major, Non-metals","1956-01-01","1956-12-31",5602,91920
"Inorganics, Major, Non-metals","1957-01-01","1957-12-31",5815,98926
"Inorganics, Major, Non-metals","1958-01-01","1958-12-31",6846,108134
"Inorganics, Major, Non-metals","1959-01-01","1959-12-31",8652,124479
"Inorganics, Major, Non-metals","1960-01-01","1960-12-31",8877,152823
"Inorganics, Major, Non-metals","1961-01-01","1961-12-31",9115,152648
"Inorganics, Major, Non-metals","1962-01-01","1962-12-31",9863,168680
"Inorganics, Major, Non-metals","1963-01-01","1963-12-31",10942,172712
"Inorganics, Major, Non-metals","1964-01-01","1964-12-31",12376,193227
"Inorganics, Major, Non-metals","1965-01-01","1965-12-31",11724,201644
"Inorganics, Major, Non-metals","1966-01-01","1966-12-31",13239,220596
"Inorganics, Major, Non-metals","1967-01-01","1967-12-31",14040,247823
"Inorganics, Major, Non-metals","1968-01-01","1968-12-31",14493,284169
"Inorganics, Major, Non-metals","1969-01-01","1969-12-31",12155,288450
"Inorganics, Major, Non-metals","1970-01-01","1970-12-31",13462,316352
"Inorganics, Major, Non-metals","1971-01-01","1971-12-31",14970,335463
"Inorganics, Major, Non-metals","1972-01-01","1972-12-31",16045,345959
"Inorganics, Major, Non-metals","1973-01-01","1973-12-31",16883,363752
"Inorganics, Major, Non-metals","1974-01-01","1974-12-31",19352,390885
"Inorganics, Major, Non-metals","1975-01-01","1975-12-31",22016,455353
"Inorganics, Major, Non-metals","1976-01-01","1976-12-31",27472,465920
"Inorganics, Major, Non-metals","1977-01-01","1977-12-31",28385,441003
"Inorganics, Major, Non-metals","1978-01-01","1978-12-31",36261,484980
"Inorganics, Major, Non-metals","1979-01-01","1979-12-31",26428,466414
"Inorganics, Major, Non-metals","1980-01-01","1980-12-31",26136,463175
"Inorganics, Major, Non-metals","1981-01-01","1981-12-31",22548,404415
"Inorganics, Major, Non-metals","1982-01-01","1982-12-31",20056,320975
"Inorganics, Major, Non-metals","1983-01-01","1983-12-31",18994,314492
"Inorganics, Major, Non-metals","1984-01-01","1984-12-31",16313,318406
"Inorganics, Major, Non-metals","1985-01-01","1985-12-31",17591,330103
"Inorganics, Major, Non-metals","1986-01-01","1986-12-31",17846,332542
"Inorganics, Major, Non-metals","1987-01-01","1987-12-31",17991,340956
"Inorganics, Major, Non-metals","1988-01-01","1988-12-31",19228,348089
"Inorganics, Major, Non-metals","1989-01-01","1989-12-31",18523,342168
"Inorganics, Major, Non-metals","1990-01-01","1990-12-31",18107,324698
"Inorganics, Major, Non-metals","1991-01-01","1991-12-31",19301,374572
"Inorganics, Major, Non-metals","1992-01-01","1992-12-31",18540,356769
"Inorganics, Major, Non-metals","1993-01-01","1993-12-31",21097,390212
"Inorganics, Major, Non-metals","1994-01-01","1994-12-31",20559,400359
"Inorganics, Major, Non-metals","1995-01-01","1995-12-31",20307,380758
"Inorganics, Major, Non-metals","1996-01-01","1996-12-31",17739,349499
"Inorganics, Major, Non-metals","1997-01-01","1997-12-31",19033,377582
"Inorganics, Major, Non-metals","1998-01-01","1998-12-31",21266,378030
"Inorganics, Major, Non-metals","1999-01-01","1999-12-31",23051,436227
"Inorganics, Major, Non-metals","2000-01-01","2000-12-31",26264,465268
"Inorganics, Major, Non-metals","2001-01-01","2001-12-31",26719,449306
"Inorganics, Major, Non-metals","2002-01-01","2002-12-31",27125,460777
"Inorganics, Major, Non-metals","2003-01-01","2003-12-31",28372,466182
"Inorganics, Major, Non-metals","2004-01-01","2004-12-31",32858,530817
"Inorganics, Major, Non-metals","2005-01-01","2005-12-31",32462,454067
"Inorganics, Major, Non-metals","2006-01-01","2006-12-31",29900,446134
"Inorganics, Major, Non-metals","2007-01-01","2007-12-31",30232,438281
"Inorganics, Major, Non-metals","2008-01-01","2008-12-31",26981,418605
"Inorganics, Major, Non-metals","2009-01-01","2009-12-31",26697,449101
"Inorganics, Major, Non-metals","2010-01-01","2010-12-31",25103,380577
"Inorganics, Major, Non-metals","2011-01-01","2011-12-31",26429,399354
"Inorganics, Major, Non-metals","2012-01-01","2012-12-31",24560,415279
"Inorganics, Major, Non-metals","2013-01-01","2013-12-31",23521,407842
"Inorganics, Major, Non-metals","2014-01-01","2014-12-31",20717,354053
"Inorganics, Major, Non-metals","2015-01-01","2015-12-31",13914,257802
"Inorganics, Major, Non-metals","2016-01-01","2016-12-31",2054,21093
"Inorganics, Minor, Non-metals","1800-01-01","1800-12-31",4,20
"Inorganics, Minor, Non-metals","1801-01-01","1801-12-31",0,0
"Inorganics, Minor, Non-metals","1802-01-01","1802-12-31",0,0
"Inorganics, Minor, Non-metals","1803-01-01","1803-12-31",0,0
"Inorganics, Minor, Non-metals","1804-01-01","1804-12-31",0,0
"Inorganics, Minor, Non-metals","1805-01-01","1805-12-31",0,0
"Inorganics, Minor, Non-metals","1806-01-01","1806-12-31",0,0
"Inorganics, Minor, Non-metals","1807-01-01","1807-12-31",0,0
"Inorganics, Minor, Non-metals","1808-01-01","1808-12-31",0,0
"Inorganics, Minor, Non-metals","1809-01-01","1809-12-31",0,0
"Inorganics, Minor, Non-metals","1810-01-01","1810-12-31",0,0
"Inorganics, Minor, Non-metals","1811-01-01","1811-12-31",0,0
"Inorganics, Minor, Non-metals","1812-01-01","1812-12-31",0,0
"Inorganics, Minor, Non-metals","1813-01-01","1813-12-31",0,0
"Inorganics, Minor, Non-metals","1814-01-01","1814-12-31",0,0
"Inorganics, Minor, Non-metals","1815-01-01","1815-12-31",0,0
"Inorganics, Minor, Non-metals","1816-01-01","1816-12-31",0,0
"Inorganics, Minor, Non-metals","1817-01-01","1817-12-31",0,0
"Inorganics, Minor, Non-metals","1818-01-01","1818-12-31",0,0
"Inorganics, Minor, Non-metals","1819-01-01","1819-12-31",0,0
"Inorganics, Minor, Non-metals","1820-01-01","1820-12-31",0,0
"Inorganics, Minor, Non-metals","1821-01-01","1821-12-31",0,0
"Inorganics, Minor, Non-metals","1822-01-01","1822-12-31",0,0
"Inorganics, Minor, Non-metals","1823-01-01","1823-12-31",0,0
"Inorganics, Minor, Non-metals","1824-01-01","1824-12-31",0,0
"Inorganics, Minor, Non-metals","1825-01-01","1825-12-31",0,0
"Inorganics, Minor, Non-metals","1826-01-01","1826-12-31",0,0
"Inorganics, Minor, Non-metals","1827-01-01","1827-12-31",0,0
"Inorganics, Minor, Non-metals","1828-01-01","1828-12-31",0,0
"Inorganics, Minor, Non-metals","1829-01-01","1829-12-31",0,0
"Inorganics, Minor, Non-metals","1830-01-01","1830-12-31",0,0
"Inorganics, Minor, Non-metals","1831-01-01","1831-12-31",0,0
"Inorganics, Minor, Non-metals","1832-01-01","1832-12-31",0,0
"Inorganics, Minor, Non-metals","1833-01-01","1833-12-31",0,0
"Inorganics, Minor, Non-metals","1834-01-01","1834-12-31",0,0
"Inorganics, Minor, Non-metals","1835-01-01","1835-12-31",0,0
"Inorganics, Minor, Non-metals","1836-01-01","1836-12-31",0,0
"Inorganics, Minor, Non-metals","1837-01-01","1837-12-31",0,0
"Inorganics, Minor, Non-metals","1838-01-01","1838-12-31",0,0
"Inorganics, Minor, Non-metals","1839-01-01","1839-12-31",0,0
"Inorganics, Minor, Non-metals","1840-01-01","1840-12-31",0,0
"Inorganics, Minor, Non-metals","1841-01-01","1841-12-31",0,0
"Inorganics, Minor, Non-metals","1842-01-01","1842-12-31",0,0
"Inorganics, Minor, Non-metals","1843-01-01","1843-12-31",0,0
"Inorganics, Minor, Non-metals","1844-01-01","1844-12-31",0,0
"Inorganics, Minor, Non-metals","1845-01-01","1845-12-31",0,0
"Inorganics, Minor, Non-metals","1846-01-01","1846-12-31",0,0
"Inorganics, Minor, Non-metals","1847-01-01","1847-12-31",0,0
"Inorganics, Minor, Non-metals","1848-01-01","1848-12-31",0,0
"Inorganics, Minor, Non-metals","1849-01-01","1849-12-31",0,0
"Inorganics, Minor, Non-metals","1850-01-01","1850-12-31",0,0
"Inorganics, Minor, Non-metals","1851-01-01","1851-12-31",0,0
"Inorganics, Minor, Non-metals","1852-01-01","1852-12-31",0,0
"Inorganics, Minor, Non-metals","1853-01-01","1853-12-31",0,0
"Inorganics, Minor, Non-metals","1854-01-01","1854-12-31",0,0
"Inorganics, Minor, Non-metals","1855-01-01","1855-12-31",0,0
"Inorganics, Minor, Non-metals","1856-01-01","1856-12-31",0,0
"Inorganics, Minor, Non-metals","1857-01-01","1857-12-31",0,0
"Inorganics, Minor, Non-metals","1858-01-01","1858-12-31",0,0
"Inorganics, Minor, Non-metals","1859-01-01","1859-12-31",0,0
"Inorganics, Minor, Non-metals","1860-01-01","1860-12-31",0,0
"Inorganics, Minor, Non-metals","1861-01-01","1861-12-31",0,0
"Inorganics, Minor, Non-metals","1862-01-01","1862-12-31",0,0
"Inorganics, Minor, Non-metals","1863-01-01","1863-12-31",0,0
"Inorganics, Minor, Non-metals","1864-01-01","1864-12-31",0,0
"Inorganics, Minor, Non-metals","1865-01-01","1865-12-31",0,0
"Inorganics, Minor, Non-metals","1866-01-01","1866-12-31",0,0
"Inorganics, Minor, Non-metals","1867-01-01","1867-12-31",0,0
"Inorganics, Minor, Non-metals","1868-01-01","1868-12-31",0,0
"Inorganics, Minor, Non-metals","1869-01-01","1869-12-31",0,0
"Inorganics, Minor, Non-metals","1870-01-01","1870-12-31",0,0
"Inorganics, Minor, Non-metals","1871-01-01","1871-12-31",0,0
"Inorganics, Minor, Non-metals","1872-01-01","1872-12-31",0,0
"Inorganics, Minor, Non-metals","1873-01-01","1873-12-31",0,0
"Inorganics, Minor, Non-metals","1874-01-01","1874-12-31",0,0
"Inorganics, Minor, Non-metals","1875-01-01","1875-12-31",0,0
"Inorganics, Minor, Non-metals","1876-01-01","1876-12-31",0,0
"Inorganics, Minor, Non-metals","1877-01-01","1877-12-31",0,0
"Inorganics, Minor, Non-metals","1878-01-01","1878-12-31",0,0
"Inorganics, Minor, Non-metals","1879-01-01","1879-12-31",0,0
"Inorganics, Minor, Non-metals","1880-01-01","1880-12-31",0,0
"Inorganics, Minor, Non-metals","1881-01-01","1881-12-31",0,0
"Inorganics, Minor, Non-metals","1882-01-01","1882-12-31",0,0
"Inorganics, Minor, Non-metals","1883-01-01","1883-12-31",0,0
"Inorganics, Minor, Non-metals","1884-01-01","1884-12-31",0,0
"Inorganics, Minor, Non-metals","1885-01-01","1885-12-31",0,0
"Inorganics, Minor, Non-metals","1886-01-01","1886-12-31",0,0
"Inorganics, Minor, Non-metals","1887-01-01","1887-12-31",0,0
"Inorganics, Minor, Non-metals","1888-01-01","1888-12-31",0,0
"Inorganics, Minor, Non-metals","1889-01-01","1889-12-31",0,0
"Inorganics, Minor, Non-metals","1890-01-01","1890-12-31",0,0
"Inorganics, Minor, Non-metals","1891-01-01","1891-12-31",0,0
"Inorganics, Minor, Non-metals","1892-01-01","1892-12-31",0,0
"Inorganics, Minor, Non-metals","1893-01-01","1893-12-31",0,0
"Inorganics, Minor, Non-metals","1894-01-01","1894-12-31",0,0
"Inorganics, Minor, Non-metals","1895-01-01","1895-12-31",0,0
"Inorganics, Minor, Non-metals","1896-01-01","1896-12-31",0,0
"Inorganics, Minor, Non-metals","1897-01-01","1897-12-31",0,0
"Inorganics, Minor, Non-metals","1898-01-01","1898-12-31",1,2
"Inorganics, Minor, Non-metals","1899-01-01","1899-12-31",2,3
"Inorganics, Minor, Non-metals","1900-01-01","1900-12-31",4,6
"Inorganics, Minor, Non-metals","1901-01-01","1901-12-31",47,93
"Inorganics, Minor, Non-metals","1902-01-01","1902-12-31",1,2
"Inorganics, Minor, Non-metals","1903-01-01","1903-12-31",1,2
"Inorganics, Minor, Non-metals","1904-01-01","1904-12-31",0,0
"Inorganics, Minor, Non-metals","1905-01-01","1905-12-31",1,5
"Inorganics, Minor, Non-metals","1906-01-01","1906-12-31",1,1
"Inorganics, Minor, Non-metals","1907-01-01","1907-12-31",0,0
"Inorganics, Minor, Non-metals","1908-01-01","1908-12-31",0,0
"Inorganics, Minor, Non-metals","1909-01-01","1909-12-31",0,0
"Inorganics, Minor, Non-metals","1910-01-01","1910-12-31",0,0
"Inorganics, Minor, Non-metals","1911-01-01","1911-12-31",0,0
"Inorganics, Minor, Non-metals","1912-01-01","1912-12-31",0,0
"Inorganics, Minor, Non-metals","1913-01-01","1913-12-31",0,0
"Inorganics, Minor, Non-metals","1914-01-01","1914-12-31",0,0
"Inorganics, Minor, Non-metals","1915-01-01","1915-12-31",0,0
"Inorganics, Minor, Non-metals","1916-01-01","1916-12-31",1,1
"Inorganics, Minor, Non-metals","1917-01-01","1917-12-31",1,1
"Inorganics, Minor, Non-metals","1918-01-01","1918-12-31",1,3
"Inorganics, Minor, Non-metals","1919-01-01","1919-12-31",2,2
"Inorganics, Minor, Non-metals","1920-01-01","1920-12-31",0,0
"Inorganics, Minor, Non-metals","1921-01-01","1921-12-31",0,0
"Inorganics, Minor, Non-metals","1922-01-01","1922-12-31",1,1
